src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.42.0.214,74.125.2.137,39833,443,17,2025-09-09 15:16:10,107.017348,43416.11978648546,38.67597242271412,5.045910874188361,33.63006154852576,540,3599,156743,4489535,1292,76,290.2648148148148,432.51261409882056,1292,66,1247.4395665462628,220.74237737115592,1292,66,1122.560521865185,413.1733204128261,170712.19270095986,10800,71980,20,540,0.025862091590140166,7.224564,-2e-06,0.3326366533105469,107.00973,7.234667,0.0,0.1985338218923933,0.9043535019537364,107.007691,7.235711,0.0,0.029740881322957196,0.35749352196109424,0,0,0,0,0,0,0,0,0,0,0,6.6648148148148145,1122.560521865185,0,0,0,0,0,0,0,0,0,0,3356.0,4.4,12158.048295454546,9.832386363636363,7310.935207163496561507708288,11724283.12736457702665311501,290.2648148148148,1247.4395665462628,0,540,3599,156743,4489535
10.42.0.214,34.92.0.27,46274,443,6,2025-09-09 15:16:11,94.351339,63.380128606335944,0.45574339967766647,0.2437697254089844,0.21197367426868208,23,20,4088,1892,742,66,177.7391304347826,195.96544003012463,162,66,94.6,31.38216053747734,742,66,139.06976744186048,150.72667320758123,22718.530016224988,460,400,20,14,2.246460452380952,45.134273,0.0,7.640510006493225,94.043201,45.441956,0.0,4.274690954545455,10.278813614709822,93.96870200000001,45.519893,0.0,4.945721157894737,10.92374242158347,14,10,0,0,0,0,0,24,43,0,0,0.8695652173913043,139.06976744186048,636,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.7391304347826,94.6,0,23,20,4088,1892
10.42.0.214,54.207.105.126,42018,51820,17,2025-09-09 15:16:12,102.810639,50.267171279812786,0.46687775182488656,0.24316549574212842,0.22371225608275813,25,23,2702,2466,190,74,108.08,17.857032228228743,134,106,107.21739130434783,5.7100713597850445,190,74,107.66666666666667,13.486618882762608,181.8888888888889,500,460,20,25,2.1874604042553183,5.015365,0.0,2.418085355388209,102.795513,5.030215,0.0,4.283146375,1.6154286921121694,102.795762,5.030689,0.014595,4.672534636363636,1.0174273975460024,0,0,0,0,0,0,0,0,0,0,0,0.92,107.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.08,107.21739130434783,0,25,23,2702,2466
10.42.0.214,31.97.64.177,53495,51820,17,2025-09-09 15:16:14,100.349325,8.39068922486524,0.08968670192848831,0.07972151282532294,0.009965189103165368,8,1,708,134,190,74,88.5,38.363394010436565,134,134,134.0,0.0,190,74,93.55555555555556,38.893333079394104,1512.6913580246915,160,20,20,8,12.543665625,25.088026,0.0,12.539584505501576,100.349325,25.088026,0.0,14.335617857142855,12.410296783095507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,93.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.5,134.0,0,8,1,708,134
35.236.71.176,10.42.0.214,443,41874,6,2025-09-09 15:16:17,116.399563,19.381516062908243,0.17182195091230712,0.09450207300176891,0.07731987791053821,11,9,886,1370,138,66,80.54545454545455,24.747318078250736,682,66,152.22222222222223,189.03602112811893,682,66,112.8,132.99984962397514,17688.96,220,180,20,3,6.126292789473685,45.174311,0.0,14.086132885458378,116.399563,45.431591,0.0,11.639956299999998,17.822360311197723,116.218559,45.383448,2.7e-05,14.527319875,18.855188439562134,3,4,0,0,0,0,0,7,20,0,0,0.8181818181818182,112.8,496,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.54545454545455,152.22222222222223,0,11,9,886,1370
10.42.0.214,142.250.78.174,59824,443,17,2025-09-09 15:16:30,93.171365,269.6429316024296,0.804968350522717,0.4078506309315099,0.39711771959120706,38,37,20508,4615,1292,75,539.6842105263158,540.2276374612911,600,64,124.72972972972973,144.26545514632255,1292,64,334.97333333333336,448.52564321588375,201175.25262222224,760,740,20,38,1.2590724999999998,22.888939,0.0,4.153322134924222,93.160126,22.903298,0.0,2.517841243243243,5.602400262120444,93.158458,22.903641,0.000251,2.587734944444444,5.664339002404315,0,0,0,0,0,0,0,0,0,0,0,0.9736842105263158,334.97333333333336,0,0,0,0,0,0,0,0,0,0,5228.0,5.0,0,0,28183288.40970350404312668464,0,539.6842105263158,124.72972972972973,0,38,37,20508,4615
10.42.0.214,64.233.186.188,48772,5228,6,2025-09-09 15:16:51,94.227503,9.774216345306318,0.0955135147749803,0.05306306376387794,0.042450451011102355,5,4,330,591,66,66,66.0,0.0,393,66,147.75,141.59515351875572,393,66,102.33333333333333,102.76618553244491,10560.888888888889,100,80,20,0,11.778437875000002,45.975824,0.0,19.488304550989593,94.154445,45.975824,0.0,23.538611250000002,22.016707146818703,94.154473,46.04914,3.031576,31.38482433333333,20.05272818160369,0,1,0,0,0,0,0,1,9,0,0,0.8,102.33333333333333,671,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,147.75,0,5,4,330,591
10.42.0.214,34.66.112.243,38810,443,6,2025-09-09 15:17:03,123.05549,84.25467242461104,0.268171700425556,0.14627547295939416,0.1218962274661618,18,15,4059,6309,2088,66,225.5,460.13950179387024,1466,66,420.6,540.9238763449068,2088,66,314.1818181818182,507.86310816904046,257924.93663911847,360,300,20,7,3.8454840624999997,46.965732,0.0,11.892677115134095,123.05548999999999,47.103339,0.0,7.238558235294119,15.615987522859756,75.95136600000001,45.385128,0.0,5.425097571428572,13.076665590870965,7,7,0,0,0,3,0,14,31,0,0,0.8333333333333334,314.1818181818182,64240,64768,0,0,0,0,0,0,0,0,753.0,4.0,4418.0,4.0,2907335.907335907335907335907,8943319.838056680161943319838,225.5,420.6,0,18,15,4059,6309
10.42.0.214,74.125.2.137,39833,443,17,2025-09-09 15:18:01,91.117172,43737.92461425383,38.993747523244025,5.092344174158522,33.901403349085506,464,3089,140211,3845065,1292,76,302.1788793103448,441.88649305401003,1292,64,1244.7604402719326,226.91594581147464,1292,64,1121.6650717703349,413.69270029497136,171141.650277345,9280,61780,20,464,0.025652356418918918,7.969846,-1e-06,0.3199561025181861,91.106347,7.980915,0.0,0.1967739676025918,0.8689124969580291,91.107636,7.979276,0.0,0.029503768134715027,0.34421015076315953,0,0,0,0,0,0,0,0,0,0,0,6.657327586206897,1121.6650717703349,0,0,0,0,0,0,0,0,0,0,2975.25,4.25,12118.72607260726,9.821782178217822,8550.490354564069404030606746,11680421.15977987721474695423,302.1788793103448,1244.7604402719326,0,464,3089,140211,3845065
10.42.0.214,54.207.105.126,42018,51820,17,2025-09-09 15:18:00,113.059805,49.46054877770221,0.4599335723248417,0.2388116625532832,0.22112190977155852,27,25,2914,2678,190,74,107.92592592592592,17.191569695263595,134,106,107.12,5.486857023834319,190,74,107.53846153846153,12.965133032723307,168.09467455621305,540,500,20,27,2.216858921568627,4.970229,0.0,2.4300083294636705,113.059805,4.984775,0.0,4.348454038461538,1.5689112307555708,113.044202,5.022257,0.001232,4.710175083333334,0.9829282971669363,0,0,0,0,0,0,0,0,0,0,0,0.9259259259259259,107.53846153846153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.92592592592592,107.12,0,27,25,2914,2678
10.42.0.214,8.8.8.8,32908,53,17,2025-09-09 15:17:16,166.710446,2.3933713187954644,0.023993697431533477,0.017995273073650106,0.005998424357883369,3,1,254,145,86,84,84.66666666666667,0.9428090415820634,145,145,145.0,0.0,145,84,99.75,26.13785568863674,683.1875,60,20,20,3,55.57014866666666,166.694066,0.0,78.57647578296032,166.710446,166.710446,0.0,83.355223,83.355223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,99.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.66666666666667,145.0,0,3,1,254,145
10.42.0.214,31.97.64.177,53495,51820,17,2025-09-09 15:18:20,100.349498,8.390674759528942,0.08968654731087942,0.07972137538744838,0.009965171923431047,8,1,708,134,190,74,88.5,38.363394010436565,134,134,134.0,0.0,190,74,93.55555555555556,38.893333079394104,1512.6913580246915,160,20,20,8,12.543687250000001,25.088002,0.0,12.539498170364343,100.349498,25.088002,0.0,14.335642571428574,12.410193497642341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,93.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.5,134.0,0,8,1,708,134
10.42.0.214,10.42.0.1,22,49782,6,2025-09-09 15:16:10,0.000845,527810.650887574,3550.2958579881656,2366.8639053254437,1183.4319526627219,2,1,380,66,190,190,190.0,0.0,66,66,66.0,0.0,190,66,148.66666666666666,58.45416057808793,3416.888888888889,40,20,20,2,0.0004225,0.000845,0.0,0.0004225,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0.5,148.66666666666666,4,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.0,66.0,0,2,1,380,66
10.42.0.214,8.8.8.8,52147,53,17,2025-09-09 15:16:12,0.070354,3809.307217784348,42.641498706541206,28.427665804360803,14.213832902180402,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.035177,0.070354,0.0,0.035177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,37889,53,17,2025-09-09 15:16:12,0.015315,20437.479595168134,195.8863858961802,130.5909239307868,65.2954619653934,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0076575,0.015315,0.0,0.0076575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,32862,53,17,2025-09-09 15:16:12,0.015926,19653.39696094437,188.37121687806103,125.58081125204069,62.790405626020345,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.007963,0.015926,0.0,0.007963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,51498,53,17,2025-09-09 15:16:17,0.045108,5941.296444089739,66.50704974727321,44.3380331648488,22.1690165824244,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.022554,0.045108,0.0,0.022554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,56655,53,17,2025-09-09 15:16:17,0.048247,6487.449996890999,62.180031919083056,41.45335461272204,20.72667730636102,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0241235,0.048247,0.0,0.0241235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,37004,53,17,2025-09-09 15:16:17,0.044836,6980.997412793291,66.91051833348202,44.607012222321345,22.303506111160672,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.022418,0.044836,0.0,0.022418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,36046,53,17,2025-09-09 15:16:22,0.031642,8469.755388407812,94.8106946463561,63.2071297642374,31.6035648821187,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.015821,0.031642,0.0,0.015821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,55800,53,17,2025-09-09 15:16:22,0.048267,6484.7618455673655,62.15426689042203,41.43617792694802,20.71808896347401,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0241335,0.048267,0.0,0.0241335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,58276,53,17,2025-09-09 15:16:22,0.055939,5595.380682529183,53.62984679740431,35.75323119826954,17.87661559913477,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0279695,0.055939,0.0,0.0279695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,34.107.243.93,37474,443,6,2025-09-09 15:18:14,116.27085,45.33380464665047,0.19781398347049153,0.11180790370071261,0.08600607976977893,13,10,3664,1607,2591,66,281.84615384615387,667.1784268502976,684,66,160.7,184.73064174630042,2591,66,229.17391304347825,519.6511917224873,270037.36105860124,260,200,20,6,5.285038636363637,58.117699,0.0,16.686524602540693,116.27085,58.117699,0.0,9.6892375,21.631459712356893,116.261748,58.168489,0.0,12.917972,24.14172692805557,6,5,0,0,0,3,0,11,21,0,0,0.7692307692307693,229.17391304347825,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.84615384615387,160.7,0,13,10,3664,1607
10.42.0.214,151.101.1.91,39502,443,6,2025-09-09 15:18:14,116.689293,32.308019896906906,0.2313836968743996,0.11997673171265164,0.11140696516174796,14,13,2024,1746,583,66,144.57142857142858,141.78339328794786,626,66,134.30769230769232,148.5205940733652,626,66,139.62962962962962,145.15691334709283,21070.529492455415,280,260,20,7,4.48804973076923,58.417016,0.0,15.530221329745268,116.68929299999999,58.417016,0.0,8.976099461538462,21.025946772973683,116.67419,58.459433,0.0,9.722849166666666,21.73086063783192,7,5,0,0,0,3,0,12,25,0,0,0.9285714285714286,139.62962962962962,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.57142857142858,134.30769230769232,0,14,13,2024,1746
10.42.0.214,34.92.0.27,46274,443,6,2025-09-09 15:18:31,92.812214,4.977793116755086,0.07542110782962251,0.04309777590264144,0.03232333192698108,4,3,264,198,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,80,60,20,0,15.468702333333333,46.793463,0.0,21.52535321520383,92.502009,47.10351,0.0,30.834003,21.814040912228023,92.502167,47.183554,45.318613,46.2510835,0.9324705000000009,0,0,0,0,0,0,0,0,7,0,0,0.75,66.0,636,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,4,3,264,198
10.42.0.214,35.236.71.176,41874,443,6,2025-09-09 15:18:40,91.651063,22.46564232430125,0.16366422285794985,0.08728758552423992,0.07637663733370993,8,7,1437,622,743,66,179.625,214.8522384686741,138,66,88.85714285714286,27.792232066987822,743,66,137.26666666666668,164.4094347117045,27030.462222222228,160,140,20,5,6.546504499999999,45.485199,0.0,15.875799369761525,91.464587,45.70099,0.0,13.06636957142857,20.59776610092805,91.48227399999999,45.670533,0.0,15.247045666666665,21.476696169807806,5,3,0,0,0,0,0,8,15,0,0,0.875,137.26666666666668,636,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.625,88.85714285714286,0,8,7,1437,622
10.42.0.214,8.8.8.8,53877,53,17,2025-09-09 15:16:27,0.018072,14829.570606463036,166.00265604249668,110.66843736166445,55.33421868083222,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.009036,0.018072,0.0,0.009036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,60590,53,17,2025-09-09 15:16:27,0.015761,19859.14599327454,190.34325233170483,126.89550155446989,63.447750777234944,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0078805,0.015761,0.0,0.0078805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,54318,53,17,2025-09-09 15:16:27,0.044557,7024.709922122225,67.32948807145902,44.886325380972686,22.443162690486343,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0222785,0.044557,0.0,0.0222785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.4.4,41210,53,17,2025-09-09 15:16:30,0.071214,4844.553037324122,42.12654815064454,28.084365433763026,14.042182716881513,2,1,182,163,91,91,91.0,0.0,163,163,163.0,0.0,163,91,115.0,33.94112549695428,1152.0,40,20,20,2,0.035607,0.071214,0.0,0.035607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,163.0,0,2,1,182,163
10.42.0.214,8.8.4.4,45117,53,17,2025-09-09 15:16:30,0.017711,21794.365083846194,169.38625712833831,112.9241714188922,56.4620857094461,2,1,182,204,91,91,91.0,0.0,204,204,204.0,0.0,204,91,128.66666666666666,53.26871084938658,2837.555555555555,40,20,20,2,0.0088555,0.017711,0.0,0.0088555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,128.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,204.0,0,2,1,182,204
10.42.0.214,8.8.8.8,56379,53,17,2025-09-09 15:16:30,0.017433,19790.053347100325,172.08742040956807,114.72494693971204,57.36247346985602,2,1,182,163,91,91,91.0,0.0,163,163,163.0,0.0,163,91,115.0,33.94112549695428,1152.0,40,20,20,2,0.0087165,0.017433,0.0,0.0087165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,163.0,0,2,1,182,163
10.42.0.214,8.8.4.4,56379,53,17,2025-09-09 15:16:30,0.017739,19448.672416708945,169.1188905800778,112.74592705338519,56.372963526692594,2,1,182,163,91,91,91.0,0.0,163,163,163.0,0.0,163,91,115.0,33.94112549695428,1152.0,40,20,20,2,0.0088695,0.017739,0.0,0.0088695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,163.0,0,2,1,182,163
10.42.0.214,8.8.8.8,41370,53,17,2025-09-09 15:16:30,0.017031,22664.55287417063,176.14937466971992,117.43291644647994,58.71645822323997,2,1,182,204,91,91,91.0,0.0,204,204,204.0,0.0,204,91,128.66666666666666,53.26871084938658,2837.555555555555,40,20,20,2,0.0085155,0.017031,0.0,0.0085155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,128.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,204.0,0,2,1,182,204
10.42.0.214,8.8.8.8,56033,53,17,2025-09-09 15:16:30,0.029257,11689.510202686537,102.53956318146085,68.35970878764057,34.179854393820285,2,1,190,152,95,95,95.0,0.0,152,152,152.0,0.0,152,95,114.0,26.870057685088806,722.0,40,20,20,2,0.0146285,0.029257,0.0,0.0146285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,152.0,0,2,1,190,152
10.42.0.214,8.8.4.4,55933,53,17,2025-09-09 15:16:30,0.036344,9410.081443979749,82.5445740699978,55.0297160466652,27.5148580233326,2,1,190,152,95,95,95.0,0.0,152,152,152.0,0.0,152,95,114.0,26.870057685088806,722.0,40,20,20,2,0.018172,0.036344,0.0,0.018172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,152.0,0,2,1,190,152
10.42.0.214,8.8.8.8,60226,53,17,2025-09-09 15:16:32,0.017934,14943.682390989185,167.2800267648043,111.52001784320287,55.76000892160143,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.008967,0.017934,0.0,0.008967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,40088,53,17,2025-09-09 15:16:32,0.048149,6500.654219194584,62.30658996033147,41.53772664022098,20.76886332011049,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0240745,0.048149,0.0,0.0240745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,45617,53,17,2025-09-09 15:16:32,0.043891,7131.302544940876,68.35114260326719,45.56742840217812,22.78371420108906,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0219455,0.043891,0.0,0.0219455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.4.4,54004,53,17,2025-09-09 15:16:32,0.015954,19806.94496677949,188.04061677322304,125.36041118214868,62.68020559107434,2,1,200,116,100,100,100.0,0.0,116,116,116.0,0.0,116,100,105.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.007977,0.015954,0.0,0.007977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,105.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,116.0,0,2,1,200,116
10.42.0.214,8.8.8.8,35401,53,17,2025-09-09 15:16:32,0.015957,19803.22115685906,188.00526414739613,125.33684276493076,62.66842138246538,2,1,200,116,100,100,100.0,0.0,116,116,116.0,0.0,116,100,105.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0079785,0.015957,0.0,0.0079785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,105.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,116.0,0,2,1,200,116
10.42.0.214,8.8.8.8,33046,53,17,2025-09-09 15:16:32,0.067304,5304.290978247949,44.57387376678949,29.71591584452633,14.857957922263164,2,1,200,157,100,100,100.0,0.0,157,157,157.0,0.0,157,100,119.0,26.870057685088806,722.0,40,20,20,2,0.033652,0.067304,0.0,0.033652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,157.0,0,2,1,200,157
10.42.0.214,8.8.4.4,54911,53,17,2025-09-09 15:16:32,0.015806,22586.35961027458,189.80134126281158,126.53422750854105,63.267113754270525,2,1,200,157,100,100,100.0,0.0,157,157,157.0,0.0,157,100,119.0,26.870057685088806,722.0,40,20,20,2,0.007903,0.015806,0.0,0.007903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,157.0,0,2,1,200,157
10.42.0.214,172.217.172.3,46244,443,17,2025-09-09 15:16:32,0.241047,62187.042361033324,112.01135048351566,53.93139097354457,58.07995950997108,13,14,7489,7501,1292,73,576.0769230769231,572.6841607107657,1292,63,535.7857142857143,533.5660594489856,1292,63,555.1851851851852,553.1128769024783,305933.8545953361,260,280,20,13,0.009271038461538463,0.103671,0.0,0.0206765163716655,0.20743499999999998,0.104137,0.0,0.01728625,0.028172461820381144,0.231572,0.129347,1e-06,0.01781323076923077,0.03402814156672689,0,0,0,0,0,0,0,0,0,0,0,1.0769230769230769,555.1851851851852,0,0,0,0,0,0,0,0,0,0,2952.0,4.0,1980.0,4.0,9083076.923076923076923076923,224731.8540377958118154474774,576.0769230769231,535.7857142857143,0,13,14,7489,7501
